company,date,close,volume
FB,2020-04-20,190.070007,124626200
FB,2020-04-27,202.270004,173472200
FB,2020-05-04,212.350006,89854900
FB,2020-05-11,210.880005,84844400
FB,2020-05-18,234.910004,183881700
FB,2020-05-25,225.089996,120575600
FB,2020-06-01,230.770004,88315000
FB,2020-06-08,228.580002,112430000
FB,2020-06-15,238.789993,95993600
FB,2020-06-22,216.080002,158818800
FB,2020-06-29,233.419998,166474700
FB,2020-07-06,245.070007,129042900
FB,2020-07-13,242.029999,104219700
FB,2020-07-20,230.710007,95807400
FB,2020-07-27,253.669998,114566800
FB,2020-08-03,268.440002,171373900
FB,2020-08-10,261.23999,112082100
FB,2020-08-17,267.01001,91171300
FB,2020-08-24,293.660004,182301700
FB,2020-08-31,282.730011,121635200
FB,2020-09-07,271.160004,24823300
JD,2014-05-19,20.1,105340000
JD,2014-05-26,25,46949800
JD,2014-06-02,26.58,22439100
JD,2014-06-09,27.790001,37154000
JD,2014-06-16,25.450001,26420600
JD,2014-06-23,28.01,19940800
JD,2014-06-30,27.790001,27118600
JD,2014-07-07,27.040001,22863800
JD,2014-07-14,27.82,15805900
JD,2014-07-21,29.030001,13485200
JD,2014-07-28,27.940001,18994200
JD,2014-08-04,28.360001,18222500
JD,2014-08-11,29.58,31457000
JD,2014-08-18,30.959999,27766600
JD,2014-08-25,31.92,26776400
JD,2014-09-01,29.030001,21115900
JD,2014-09-08,29.25,23874300
JD,2014-09-15,28.35,35913700
JD,2014-09-22,26.93,24916900
JD,2014-09-29,25.98,20858400
JD,2014-10-06,25.01,20282300
JD,2014-10-13,25.07,28343200
JD,2014-10-20,24.02,21087700
JD,2014-10-27,23.889999,19056400
JD,2014-11-03,24.74,20875300
JD,2014-11-10,27.01,32629300
JD,2014-11-17,24.08,31733300
JD,2014-11-24,23.52,12032500
JD,2014-12-01,23.85,52992300
JD,2014-12-08,23.969999,60856200
JD,2014-12-15,24.57,40893700
JD,2014-12-22,24.559999,15678700
JD,2014-12-29,24.02,19740200
JD,2015-01-05,24.940001,44853300
JD,2015-01-12,24.07,24786100
JD,2015-01-19,24.65,25434200
JD,2015-01-26,24.84,51238100
JD,2015-02-02,26.459999,33465400
JD,2015-02-09,26.23,31231700
JD,2015-02-16,28.209999,27008000
JD,2015-02-23,27.67,27390400
JD,2015-03-02,28.620001,62912400
JD,2015-03-09,28.08,37129200
JD,2015-03-16,29.110001,49637800
JD,2015-03-23,30.08,49894300
JD,2015-03-30,29.49,21456500
JD,2015-04-06,33.23,51513400
JD,2015-04-13,33.189999,50162900
JD,2015-04-20,34.720001,37274300
JD,2015-04-27,33.529999,43432200
JD,2015-05-04,33.740002,41504600
JD,2015-05-11,33.400002,46729100
JD,2015-05-18,34.889999,41238600
JD,2015-05-25,33.68,28905400
JD,2015-06-01,35.669998,52493200
JD,2015-06-08,37.950001,56555200
JD,2015-06-15,34.610001,43290500
JD,2015-06-22,33.455002,33998700
JD,2015-06-29,33.130001,31129800
JD,2015-07-06,32.400002,72833200
JD,2015-07-13,35.32,38453400
JD,2015-07-20,34.639999,32264100
JD,2015-07-27,33.029999,49619100
JD,2015-08-03,32.07,45654600
JD,2015-08-10,28.120001,100477400
JD,2015-08-17,25.049999,57019100
JD,2015-08-24,26.77,70391300
JD,2015-08-31,22.809999,52191700
JD,2015-09-07,24.26,75606000
JD,2015-09-14,26.43,58497100
JD,2015-09-21,25.940001,45645900
JD,2015-09-28,28.91,62071100
JD,2015-10-05,28.41,70085000
JD,2015-10-12,26.889999,71900600
JD,2015-10-19,27.1,55312300
JD,2015-10-26,27.620001,48088700
JD,2015-11-02,29.700001,49724300
JD,2015-11-09,26.75,76458000
JD,2015-11-16,29.99,71000900
JD,2015-11-23,29.950001,34938100
JD,2015-11-30,32.25,80960800
JD,2015-12-07,30.549999,38998400
JD,2015-12-14,32.650002,40194800
JD,2015-12-21,32.580002,17815500
JD,2015-12-28,32.264999,19716500
JD,2016-01-04,27.620001,74000400
JD,2016-01-11,26.99,62448700
JD,2016-01-18,27.27,55293200
JD,2016-01-25,26.030001,68389200
JD,2016-02-01,23.639999,83188200
JD,2016-02-08,23.129999,93636800
JD,2016-02-15,25.540001,56958800
JD,2016-02-22,25.41,43403100
JD,2016-02-29,26.48,75716000
JD,2016-03-07,27.83,48077400
JD,2016-03-14,27.08,44313400
JD,2016-03-21,26.360001,33013200
JD,2016-03-28,26.76,55580900
JD,2016-04-04,26.860001,36972900
JD,2016-04-11,29.879999,44923600
JD,2016-04-18,28.299999,40462500
JD,2016-04-25,25.559999,106870100
JD,2016-05-02,25.200001,66549000
JD,2016-05-09,22.639999,125007600
JD,2016-05-16,23.450001,66367000
JD,2016-05-23,24.25,72886300
JD,2016-05-30,22.98,138097900
JD,2016-06-06,21.059999,106289000
JD,2016-06-13,20.129999,84961100
JD,2016-06-20,20.639999,85237000
JD,2016-06-27,21.309999,60046800
JD,2016-07-04,20.719999,40858600
JD,2016-07-11,21.41,55398000
JD,2016-07-18,21.92,52746700
JD,2016-07-25,21.65,35073400
JD,2016-08-01,21.85,36216000
JD,2016-08-08,24.65,110948800
JD,2016-08-15,25.91,73072100
JD,2016-08-22,25.790001,45329500
JD,2016-08-29,25.549999,37278600
JD,2016-09-05,26.370001,50176900
JD,2016-09-12,26.23,63751300
JD,2016-09-19,26.84,60670100
JD,2016-09-26,26.09,55697600
JD,2016-10-03,27.030001,87824600
JD,2016-10-10,26.5,44639800
JD,2016-10-17,26.870001,31171100
JD,2016-10-24,25.9,38432800
JD,2016-10-31,24.65,42504400
JD,2016-11-07,24.040001,43937600
JD,2016-11-14,26.450001,77632300
JD,2016-11-21,25.540001,27103900
JD,2016-11-28,25.879999,75303100
JD,2016-12-05,26.84,45986600
JD,2016-12-12,25.610001,42082300
JD,2016-12-19,25.49,23815500
JD,2016-12-26,25.440001,14995100
JD,2017-01-02,26.27,32578000
JD,2017-01-09,26.84,44784400
JD,2017-01-16,27.6,31113600
JD,2017-01-23,28.360001,40434200
JD,2017-01-30,28.32,20160700
JD,2017-02-06,29.379999,23249300
JD,2017-02-13,29.85,32202300
JD,2017-02-20,30.27,26293300
JD,2017-02-27,30.93,53903700
JD,2017-03-06,31.059999,35409400
JD,2017-03-13,31.559999,28038600
JD,2017-03-20,31.26,35192500
JD,2017-03-27,31.110001,23953400
JD,2017-04-03,32.009998,29722500
JD,2017-04-10,32.470001,26205600
JD,2017-04-17,34.349998,38602400
JD,2017-04-24,35.07,32309600
JD,2017-05-01,35.779999,37863900
JD,2017-05-08,40.560001,91308600
JD,2017-05-15,41.060001,62781700
JD,2017-05-22,40.990002,50057200
JD,2017-05-29,40.23,40396000
JD,2017-06-05,39,66230600
JD,2017-06-12,38.169998,71633100
JD,2017-06-19,42.950001,68709000
JD,2017-06-26,39.220001,75113500
JD,2017-07-03,39.220001,32428600
JD,2017-07-10,42.009998,38287500
JD,2017-07-17,43.080002,39958900
JD,2017-07-24,45.220001,55145300
JD,2017-07-31,46.400002,39652700
JD,2017-08-07,45.900002,65116300
JD,2017-08-14,40.130001,119547400
JD,2017-08-21,40.869999,76420000
JD,2017-08-28,41.990002,49747400
JD,2017-09-04,41.150002,30108500
JD,2017-09-11,44.91,74384900
JD,2017-09-18,42.369999,54880500
JD,2017-09-25,38.200001,100381500
JD,2017-10-02,39.240002,77524000
JD,2017-10-09,38.720001,67699800
JD,2017-10-16,39,87692300
JD,2017-10-23,37.360001,90215600
JD,2017-10-30,38.419998,78170900
JD,2017-11-06,39.959999,79964500
JD,2017-11-13,40.25,136760700
JD,2017-11-20,39.209999,50488800
JD,2017-11-27,37.27,65985200
JD,2017-12-04,38.009998,71966800
JD,2017-12-11,40.32,92695300
JD,2017-12-18,42.189999,87992000
JD,2017-12-25,41.419998,24977600
JD,2018-01-01,45.639999,58759000
JD,2018-01-08,46.400002,57841500
JD,2018-01-15,46.02,37391900
JD,2018-01-22,50.5,93101200
JD,2018-01-29,46.029999,83336400
JD,2018-02-05,42.93,89819900
JD,2018-02-12,46.419998,53775600
JD,2018-02-19,48.349998,44665100
JD,2018-02-26,43.799999,84823500
JD,2018-03-05,45.709999,73140500
JD,2018-03-12,44.970001,65393000
JD,2018-03-19,40.869999,82311700
JD,2018-03-26,40.490002,62046500
JD,2018-04-02,39.23,58089200
JD,2018-04-09,39.799999,37485700
JD,2018-04-16,37.439999,67173900
JD,2018-04-23,36.759998,60456000
JD,2018-04-30,37.669998,52321300
JD,2018-05-07,36.950001,75374100
JD,2018-05-14,35.709999,48128300
JD,2018-05-21,36.869999,63111400
JD,2018-05-28,36.09,53080900
JD,2018-06-04,39.919998,88277900
JD,2018-06-11,43.59,94654400
JD,2018-06-18,40.82,112830200
JD,2018-06-25,38.950001,63629500
JD,2018-07-02,39.459999,39893000
JD,2018-07-09,38.27,47855200
JD,2018-07-16,35.509998,67974100
JD,2018-07-23,36.209999,62354400
JD,2018-07-30,36.169998,60033900
JD,2018-08-06,35.790001,44597900
JD,2018-08-13,32.220001,162360200
JD,2018-08-20,31.4,79941200
JD,2018-08-27,31.299999,67320000
JD,2018-09-03,26.950001,198702300
JD,2018-09-10,27.110001,110342600
JD,2018-09-17,26.49,91213300
JD,2018-09-24,26.09,113843300
JD,2018-10-01,23.620001,70492500
JD,2018-10-08,24.450001,98730100
JD,2018-10-15,23.01,66758700
JD,2018-10-22,22.58,86127000
JD,2018-10-29,24.049999,98799300
JD,2018-11-05,21.700001,66222700
JD,2018-11-12,23.049999,88492200
JD,2018-11-19,19.27,131523600
JD,2018-11-26,21.23,78121400
JD,2018-12-03,20.93,71764400
JD,2018-12-10,22.17,88002700
JD,2018-12-17,21.08,113629800
JD,2018-12-24,21.709999,100958400
JD,2018-12-31,22.27,79027300
JD,2019-01-07,22.879999,78129200
JD,2019-01-14,23.26,71042700
JD,2019-01-21,23.629999,72671600
JD,2019-01-28,24.629999,76325100
JD,2019-02-04,23.99,63385300
JD,2019-02-11,23.959999,54034000
JD,2019-02-18,25.950001,66296000
JD,2019-02-25,28.73,176288200
JD,2019-03-04,27.049999,114267700
JD,2019-03-11,27.93,87488300
JD,2019-03-18,28,65909900
JD,2019-03-25,30.15,84642100
JD,2019-04-01,31.24,93948800
JD,2019-04-08,30.57,67846900
JD,2019-04-15,30.01,58825300
JD,2019-04-22,29.129999,63681400
JD,2019-04-29,30.049999,67876000
JD,2019-05-06,28.17,165355100
JD,2019-05-13,29.309999,108394300
JD,2019-05-20,26.32,84831700
JD,2019-05-27,25.76,46226700
JD,2019-06-03,26.799999,51248400
JD,2019-06-10,27.049999,54527200
JD,2019-06-17,29.059999,65106500
JD,2019-06-24,30.290001,63887600
JD,2019-07-01,31.030001,43595400
JD,2019-07-08,31.08,48576900
JD,2019-07-15,30.99,35772600
JD,2019-07-22,31.549999,42798700
JD,2019-07-29,28.01,67769000
JD,2019-08-05,27.1,68568700
JD,2019-08-12,31.290001,133695200
JD,2019-08-19,28.77,86088400
JD,2019-08-26,30.5,46775600
JD,2019-09-02,31.08,32394800
JD,2019-09-09,31.23,49730200
JD,2019-09-16,30.940001,43086100
JD,2019-09-23,27.82,77930900
JD,2019-09-30,28.99,48731600
JD,2019-10-07,29.709999,54484200
JD,2019-10-14,29.93,41532800
JD,2019-10-21,31.16,49495000
JD,2019-10-28,31.49,45339500
JD,2019-11-04,33.23,54290800
JD,2019-11-11,33.549999,88416400
JD,2019-11-18,31.950001,58556500
JD,2019-11-25,32.650002,34615700
JD,2019-12-02,32.93,55893700
JD,2019-12-09,34,50095000
JD,2019-12-16,35.310001,48436600
JD,2019-12-23,35.93,27449100
JD,2019-12-30,37.990002,51264900
JD,2020-01-06,39.110001,52419700
JD,2020-01-13,40.349998,61319700
JD,2020-01-20,39.549999,58152800
JD,2020-01-27,37.689999,71587900
JD,2020-02-03,39.990002,60945800
JD,2020-02-10,41.970001,58307500
JD,2020-02-17,40.419998,47183900
JD,2020-02-24,38.509998,84562400
JD,2020-03-02,42.16,146516900
JD,2020-03-09,39.709999,128221200
JD,2020-03-16,37.66,123600400
JD,2020-03-23,40.150002,94790700
JD,2020-03-30,39.889999,83910900
JD,2020-04-06,42.16,61082800
JD,2020-04-13,46.150002,91497700
JD,2020-04-20,45.049999,76330100
JD,2020-04-27,41.380001,62602500
JD,2020-05-04,46.779999,62703700
JD,2020-05-11,50.849998,117445100
JD,2020-05-18,49.900002,121328800
JD,2020-05-25,54.330002,65487700
JD,2020-06-01,59.040001,68156600
JD,2020-06-08,57.990002,69058400
JD,2020-06-15,58.639999,115863700
JD,2020-06-22,59.650002,57794100
JD,2020-06-29,61.389999,35698600
JD,2020-07-06,65.610001,74930700
JD,2020-07-13,62.130001,54227000
JD,2020-07-20,60.880001,58274300
JD,2020-07-27,63.790001,37524900
JD,2020-08-03,62.060001,51587000
JD,2020-08-10,62.060001,47607600
JD,2020-08-17,74.980003,112900100
JD,2020-08-24,79.959999,71388300
JD,2020-08-31,80,78980800
JD,2020-09-07,76.220001,14061500
GOOG,2004-08-16,53.95277,67814100
GOOG,2004-08-23,52.876804,56264400
GOOG,2004-08-30,49.818268,39711400
GOOG,2004-09-06,52.468334,23705500
GOOG,2004-09-13,58.525631,48353100
GOOG,2004-09-20,59.691261,43302100
GOOG,2004-09-27,66.042458,83790400
GOOG,2004-10-04,68.607841,66877800
GOOG,2004-10-11,71.785927,65851700
GOOG,2004-10-18,85.893051,158477900
GOOG,2004-10-25,94.96405,209656800
GOOG,2004-11-01,84.358803,143942200
GOOG,2004-11-08,90.660187,129747200
GOOG,2004-11-15,84.383713,153273400
GOOG,2004-11-22,89.360054,93433700
GOOG,2004-11-29,89.863174,77008800
GOOG,2004-12-06,85.504509,65520000
GOOG,2004-12-13,89.703766,86998300
GOOG,2004-12-20,93.599167,45915900
GOOG,2004-12-27,96.035034,53199800
GOOG,2005-01-03,96.563057,116206800
GOOG,2005-01-10,99.611633,78624600
GOOG,2005-01-17,93.78846,85700300
GOOG,2005-01-24,94.814613,112068900
GOOG,2005-01-31,101.798431,178751600
GOOG,2005-02-07,93.350098,147973200
GOOG,2005-02-14,98.6054,200302700
GOOG,2005-02-21,92.587959,130200800
GOOG,2005-02-28,92.602905,77886000
GOOG,2005-03-07,88.568024,94477800
GOOG,2005-03-14,89.683846,88380700
GOOG,2005-03-21,89.290321,43493200
GOOG,2005-03-28,89.683846,69052700
GOOG,2005-04-04,95.66642,74024900
GOOG,2005-04-11,92.154579,74309200
GOOG,2005-04-18,107.502052,163387500
GOOG,2005-04-25,109.589233,130948200
GOOG,2005-05-02,113.584259,108212800
GOOG,2005-05-09,114.191978,79747300
GOOG,2005-05-16,120.353882,87691700
GOOG,2005-05-23,132.503342,189145700
GOOG,2005-05-30,139.60672,189075400
GOOG,2005-06-06,140.722534,204136700
GOOG,2005-06-13,139.626648,133849200
GOOG,2005-06-20,148.069992,157504800
GOOG,2005-06-27,145.081207,159515300
GOOG,2005-07-04,147.561905,67499600
GOOG,2005-07-11,150.032639,89933700
GOOG,2005-07-18,150.635376,153203200
GOOG,2005-07-25,143.342712,82271700
GOOG,2005-08-01,145.62915,60343500
GOOG,2005-08-08,144.319061,62715500
GOOG,2005-08-15,139.477203,73439500
GOOG,2005-08-22,141.260513,58939000
GOOG,2005-08-29,143.686432,43974800
GOOG,2005-09-05,148.986557,45601100
GOOG,2005-09-12,149.53949,110428200
GOOG,2005-09-19,157.091187,93795400
GOOG,2005-09-26,157.63913,79355800
GOOG,2005-10-03,155.910614,83104000
GOOG,2005-10-10,147.517075,85333800
GOOG,2005-10-17,169.315369,117356400
GOOG,2005-10-24,178.416245,72782200
GOOG,2005-10-31,194.486023,115506300
GOOG,2005-11-07,194.471069,88627500
GOOG,2005-11-14,199.357758,83041300
GOOG,2005-11-21,213.50972,69973300
GOOG,2005-11-28,208.070099,131268000
GOOG,2005-12-05,203.835968,107669600
GOOG,2005-12-12,214.271851,88571500
GOOG,2005-12-19,214.6604,111184700
GOOG,2005-12-26,206.655411,56919400
GOOG,2006-01-02,231.960556,114372500
GOOG,2006-01-09,232.254456,97721100
GOOG,2006-01-16,198.984161,169452300
GOOG,2006-01-23,215.935623,157234900
GOOG,2006-01-30,190.062592,176392000
GOOG,2006-02-06,180.62796,147571800
GOOG,2006-02-13,183.686493,166530400
GOOG,2006-02-20,187.995346,68652100
GOOG,2006-02-27,188.383896,184695800
GOOG,2006-03-06,168.119843,129081700
GOOG,2006-03-13,169.260574,127335700
GOOG,2006-03-20,182.21701,101277700
GOOG,2006-03-27,194.27182,173106100
GOOG,2006-04-03,202.321655,106142500
GOOG,2006-04-10,200.329117,66241500
GOOG,2006-04-17,217.733887,116437500
GOOG,2006-04-24,208.189651,83194900
GOOG,2006-05-01,196.413788,84825800
GOOG,2006-05-08,186.366455,79148600
GOOG,2006-05-15,184.319122,86237800
GOOG,2006-05-22,189.962967,78297500
GOOG,2006-05-29,189.011536,50110200
GOOG,2006-06-05,192.563232,82802000
GOOG,2006-06-12,194.620514,65324400
GOOG,2006-06-19,201.674072,63524900
GOOG,2006-06-26,208.882065,48751600
GOOG,2006-07-03,209.439972,33868700
GOOG,2006-07-10,200.996613,59804900
GOOG,2006-07-17,194.326614,94674200
GOOG,2006-07-24,193.335327,58425300
GOOG,2006-07-31,186.226974,57370700
GOOG,2006-08-07,183.561966,44223600
GOOG,2006-08-14,190.964218,55310400
GOOG,2006-08-21,185.933075,35690600
GOOG,2006-08-28,188.593109,36739100
GOOG,2006-09-04,188.219513,29557500
GOOG,2006-09-11,204.174698,66134100
GOOG,2006-09-18,201.136093,92121500
GOOG,2006-09-25,200.1996,50832700
GOOG,2006-10-02,209.464874,58025700
GOOG,2006-10-09,212.852173,63183000
GOOG,2006-10-16,228.976746,77687900
GOOG,2006-10-23,236.712738,93524600
GOOG,2006-10-30,235.019089,57050900
GOOG,2006-11-06,235.890823,51249800
GOOG,2006-11-13,248.463699,61307600
GOOG,2006-11-20,251.557098,39718800
GOOG,2006-11-27,239.502289,65537200
GOOG,2006-12-04,241.151108,44350000
GOOG,2006-12-11,239.25322,44257200
GOOG,2006-12-18,226.939377,60049900
GOOG,2006-12-25,229.380234,24051900
GOOG,2007-01-01,242.685349,45100500
GOOG,2007-01-08,251.557098,55780300
GOOG,2007-01-15,243.960571,50545000
GOOG,2007-01-22,246.994202,56197800
GOOG,2007-01-29,239.850983,86537600
GOOG,2007-02-05,230.082596,51359300
GOOG,2007-02-12,234.09256,51663100
GOOG,2007-02-19,234.43129,38813900
GOOG,2007-02-26,218.520935,73441300
GOOG,2007-03-05,225.634262,61757000
GOOG,2007-03-12,219.601883,55131200
GOOG,2007-03-19,230.052704,48599900
GOOG,2007-03-26,228.224564,40976000
GOOG,2007-04-02,234.874634,33012700
GOOG,2007-04-09,232.274384,30826800
GOOG,2007-04-16,240.339157,74537200
GOOG,2007-04-23,238.610626,40925700
GOOG,2007-04-30,234.680359,35946400
GOOG,2007-05-07,232.498535,33013600
GOOG,2007-05-14,234.28186,45976100
GOOG,2007-05-21,240.857208,49345000
GOOG,2007-05-28,249.265686,52570000
GOOG,2007-06-04,256.782501,85164600
GOOG,2007-06-11,252.000443,58009100
GOOG,2007-06-18,261.509796,50473600
GOOG,2007-06-25,260.374054,55781000
GOOG,2007-07-02,268.692871,26195800
GOOG,2007-07-09,275.049042,39293800
GOOG,2007-07-16,259.088867,92158700
GOOG,2007-07-23,254.989243,59956000
GOOG,2007-07-30,250.560837,38128100
GOOG,2007-08-06,256.912018,45582300
GOOG,2007-08-13,249.086365,52892000
GOOG,2007-08-20,256.538422,30332800
GOOG,2007-08-27,256.662964,27657900
GOOG,2007-09-03,258.705322,28699100
GOOG,2007-09-10,263.387756,27244000
GOOG,2007-09-17,279.004211,51144000
GOOG,2007-09-24,282.575836,32259000
GOOG,2007-10-01,295.915833,47604700
GOOG,2007-10-08,317.504913,75891100
GOOG,2007-10-15,321.151245,94507900
GOOG,2007-10-22,336.040436,60247900
GOOG,2007-10-29,354.296997,58643300
GOOG,2007-11-05,330.7453,107388000
GOOG,2007-11-12,315.631927,85875900
GOOG,2007-11-19,337.086517,50428200
GOOG,2007-11-26,345.206085,75711500
GOOG,2007-12-03,356.10025,43216100
GOOG,2007-12-10,343.691772,49923300
GOOG,2007-12-17,347.044189,53957000
GOOG,2007-12-24,349.953278,19399200
GOOG,2007-12-31,327.273285,30705100
GOOG,2008-01-07,317.933319,59809600
GOOG,2008-01-14,299.004272,74943600
GOOG,2008-01-21,282.142456,85989000
GOOG,2008-01-28,256.986755,105415400
GOOG,2008-02-04,257.38028,93859200
GOOG,2008-02-11,263.831085,61890300
GOOG,2008-02-18,252.951874,48593900
GOOG,2008-02-25,234.710251,116021400
GOOG,2008-03-03,215.865875,88639900
GOOG,2008-03-10,218.142349,75817500
GOOG,2008-03-17,215.965515,62669100
GOOG,2008-03-24,218.222046,56268000
GOOG,2008-03-31,234.665421,58646500
GOOG,2008-04-07,227.87088,51754000
GOOG,2008-04-14,268.697845,95635600
GOOG,2008-04-21,271.01416,57412200
GOOG,2008-04-28,289.559662,59941700
GOOG,2008-05-05,285.529755,54465100
GOOG,2008-05-12,288.951935,46212000
GOOG,2008-05-19,271.293121,49974300
GOOG,2008-05-26,291.806244,32091700
GOOG,2008-06-02,282.441345,40137200
GOOG,2008-06-09,284.687927,49051800
GOOG,2008-06-16,272.194733,44270900
GOOG,2008-06-23,263.049042,47251300
GOOG,2008-06-30,267.497345,30812100
GOOG,2008-07-07,265.90332,45478800
GOOG,2008-07-14,239.761322,70899700
GOOG,2008-07-21,245.071411,44588900
GOOG,2008-07-28,233.056442,30767500
GOOG,2008-08-04,246.58075,32039900
GOOG,2008-08-11,254.122482,34297200
GOOG,2008-08-18,244.379013,32468300
GOOG,2008-08-25,230.779984,33298800
GOOG,2008-09-01,221.295532,39765900
GOOG,2008-09-08,218.012833,70209100
GOOG,2008-09-15,223.736374,82869700
GOOG,2008-09-22,214.715195,48513300
GOOG,2008-09-29,192.73259,68378300
GOOG,2008-10-06,165.380112,105943500
GOOG,2008-10-13,185.574417,108204700
GOOG,2008-10-20,169.011505,66113100
GOOG,2008-10-27,179.009033,79245400
GOOG,2008-11-03,164.951721,67264600
GOOG,2008-11-10,154.431152,102441300
GOOG,2008-11-17,130.725006,87824100
GOOG,2008-11-24,145.933014,59718800
GOOG,2008-12-01,141.464752,57942800
GOOG,2008-12-08,157.290436,64585500
GOOG,2008-12-15,154.505875,60150800
GOOG,2008-12-22,149.619186,23238200
GOOG,2008-12-29,160.060059,28190300
GOOG,2009-01-05,156.946732,47677300
GOOG,2009-01-12,149.275482,48909400
GOOG,2009-01-19,161.743744,58161700
GOOG,2009-01-26,168.632919,58588600
GOOG,2009-02-02,184.946777,66012700
GOOG,2009-02-09,178.172165,54221200
GOOG,2009-02-16,172.57814,45992800
GOOG,2009-02-23,168.363937,57778600
GOOG,2009-03-02,153.708862,68045100
GOOG,2009-03-09,161.604263,56321000
GOOG,2009-03-16,164.463547,47217000
GOOG,2009-03-23,173.200806,43670300
GOOG,2009-03-30,184.19957,36793700
GOOG,2009-04-06,185.554489,26314200
GOOG,2009-04-13,195.387634,64892400
GOOG,2009-04-20,194.017776,35372700
GOOG,2009-04-27,196.109924,31371800
GOOG,2009-05-04,202.904465,30315900
GOOG,2009-05-11,194.27182,30390200
GOOG,2009-05-18,196.015289,25919500
GOOG,2009-05-25,207.835983,22997000
GOOG,2009-06-01,221.330399,33720800
GOOG,2009-06-08,211.62677,31107900
GOOG,2009-06-15,209.260635,35373500
GOOG,2009-06-22,211.865875,31683900
GOOG,2009-06-29,203.4823,19254800
GOOG,2009-07-06,206.42627,30443900
GOOG,2009-07-13,214.321671,48434600
GOOG,2009-07-20,222.525925,31745200
GOOG,2009-07-27,220.697769,26263400
GOOG,2009-08-03,227.696533,24041400
GOOG,2009-08-10,229.141129,19002800
GOOG,2009-08-17,231.751343,29681800
GOOG,2009-08-24,231.507248,21183900
GOOG,2009-08-31,229.788696,19076700
GOOG,2009-09-07,235.188461,18648500
GOOG,2009-09-14,244.812378,29561200
GOOG,2009-09-21,245.32048,24970700
GOOG,2009-09-28,241.385223,25081500
GOOG,2009-10-05,257.161102,33711300
GOOG,2009-10-12,273.898376,49304200
GOOG,2009-10-19,275.811188,31439600
GOOG,2009-10-26,267.05899,29601700
GOOG,2009-11-02,274.521027,23265200
GOOG,2009-11-09,284.956909,21587000
GOOG,2009-11-16,283.915802,19752700
GOOG,2009-11-23,288.797516,14049200
GOOG,2009-11-30,291.41272,19373700
GOOG,2009-12-07,294.152435,16720800
GOOG,2009-12-14,297.096405,26445400
GOOG,2009-12-21,308.085236,14821800
GOOG,2009-12-28,308.832428,11659400
GOOG,2010-01-04,299.885956,40306500
GOOG,2010-01-11,288.917053,56686000
GOOG,2010-01-18,273.978058,41505700
GOOG,2010-01-25,263.98053,40369000
GOOG,2010-02-01,264.653015,31878100
GOOG,2010-02-08,265.564606,25852300
GOOG,2010-02-15,269.370331,21227100
GOOG,2010-02-22,262.416412,25499100
GOOG,2010-03-01,281.051544,33685500
GOOG,2010-03-08,288.687927,36545200
GOOG,2010-03-15,278.954407,36091000
GOOG,2010-03-22,280.294403,45566600
GOOG,2010-03-29,283.337982,20508000
GOOG,2010-04-05,282.052795,21172100
GOOG,2010-04-12,274.047791,57544000
GOOG,2010-04-19,271.477448,29375100
GOOG,2010-04-26,261.868439,34355700
GOOG,2010-05-03,245.649246,45379700
GOOG,2010-05-10,252.817383,37628400
GOOG,2010-05-17,235.143631,47515100
GOOG,2010-05-24,241.908264,33208500
GOOG,2010-05-31,248.428833,25652600
GOOG,2010-06-07,243.337906,26912600
GOOG,2010-06-14,249.081375,26979200
GOOG,2010-06-21,235.457443,22826900
GOOG,2010-06-28,217.4599,28741400
GOOG,2010-07-05,232.872131,25475200
GOOG,2010-07-12,228.946854,46396300
GOOG,2010-07-19,244.11499,32714800
GOOG,2010-07-26,241.51973,23611600
GOOG,2010-08-02,249.176025,26525600
GOOG,2010-08-09,242.266922,20693800
GOOG,2010-08-16,230.147354,27551700
GOOG,2010-08-23,228.558304,24953500
GOOG,2010-08-30,234.271896,21341300
GOOG,2010-09-06,237.180984,17096700
GOOG,2010-09-13,244.159836,29051900
GOOG,2010-09-20,262.660492,34290100
GOOG,2010-09-27,261.828613,28914300
GOOG,2010-10-04,267.173553,27030200
GOOG,2010-10-11,299.60202,62019900
GOOG,2010-10-18,305.121338,40928000
GOOG,2010-10-25,305.704132,24844000
GOOG,2010-11-01,311.372894,27706300
GOOG,2010-11-08,300.518585,25073300
GOOG,2010-11-15,294.311859,28337900
GOOG,2010-11-22,293.898407,16173400
GOOG,2010-11-29,285.430145,37962000
GOOG,2010-12-06,294.999268,21011000
GOOG,2010-12-13,294.296906,21868000
GOOG,2010-12-20,300.986816,12388200
GOOG,2010-12-27,295.875977,11685000
GOOG,2011-01-03,307.069031,21843300
GOOG,2011-01-10,310.924591,16763700
GOOG,2011-01-17,304.772644,42986800
GOOG,2011-01-24,299.372864,33192100
GOOG,2011-01-31,304.349213,20790800
GOOG,2011-02-07,311.083984,20598900
GOOG,2011-02-14,313.863556,21280200
GOOG,2011-02-21,303.880981,22430600
GOOG,2011-02-28,299.188568,25269200
GOOG,2011-03-07,287.278198,28222300
GOOG,2011-03-14,279.482422,33761700
GOOG,2011-03-21,288.787567,23449300
GOOG,2011-03-28,294.795044,19849900
GOOG,2011-04-04,288.000488,30520700
GOOG,2011-04-11,264.359131,51217100
GOOG,2011-04-18,261.56958,26607000
GOOG,2011-04-25,271.034088,27417100
GOOG,2011-05-02,266.650543,20849600
GOOG,2011-05-09,263.786255,19848300
GOOG,2011-05-16,261.03656,26099500
GOOG,2011-05-23,259.477417,18801400
GOOG,2011-05-30,260.563354,19264000
